# Camp d'una espira de diàmetre 26 mm, longitud 16 cm i 75 voltes
# z (cm) | u(z) (cm) | B (mT) | u(B) (mT)
-9.5 1 0.45 0.1
-6.5 1 2.12 0.1
-3.5 1 2.26 0.1
-0.5 1 2.24 0.1
2.5 1 2.24 0.1
5.5 1 2.15 0.1
8.5 1 1.23 0.1
10.5 1 0.16 0.1

