# Camp d'una espira de diàmetre 26 mm, longitud 16 cm i 75 voltes
# z (cm) | u(z) (cm) | B (mT) | u(B) (mT)
-9.5 1 0.13 0.1
-6.5 1 0.55 0.1
-3.5 1 0.59 0.1
-0.5 1 0.58 0.1
2.5 1 0.58 0.1
5.5 1 0.52 0.1
8.5 1 2.7 0.1
10.5 1 0.3 0.1

