# Camp d'una espira de diàmetre 26 mm, longitud 16 cm i 75 voltes
# z (cm) | u(z) (cm) | B (mT) | u(B) (mT)
-9.5 1 0.12 0.1
-6.5 1 1.01 0.1
-3.5 1 1.17 0.1
-0.5 1 1.16 0.1
2.5 1 1.17 0.1
5.5 1 1.13 0.1
8.5 1 0.77 0.1
10.5 1 0.1 0.1

