# Camp d'una espira de diàmetre 33 mm, longitud 16 cm i 300 voltes
# z (cm) | u(z) (cm) | B (mT) | u(B) (mT)
-9.5 1 0.42 0.1
-6.5 1 2.03 0.1
-3.5 1 2.3 0.1
-0.5 1 2.29 0.1
2.5 1 2.29 0.1
5.5 1 2.09 0.1
8.5 1 1.35 0.1
10.5 1 0.3 0.1

