93 100 0
94 110 0
100 118 0
110 125 0
120 128 0
130 126 0
140 122 0
150 117 0
159 110 0
159 90 0
150 83 0
140 78 0
130 74 0
120 72 0
110 75 0
100 82 0
94 90 0
93 100 0

85 100 0
86 110 0
90 120 0
96 130 0
100 133 0
110 140 0
120 142 0
130 143 0
140 142 0
150 140 0
160 135 0
168 130 0
175 120 0
179 110 0
180 100 0
179 90 0
175 80 0
168 70 0
160 65 0
150 60 0
140 58 0
130 57 0
120 58 0
110 60 0
100 67 0
96 70 0
90 80 0
86 90 0
85 100 0
